agency_cd	site_no	datetime	148703_00060_00003	148703_00060_00003_cd
5s	15s	20d	14n	10s
USGS	12091500	1945-05-22	94.0	A
USGS	12091500	1945-05-23	105	A
USGS	12091500	1945-05-24	105	A
USGS	12091500	1945-05-25	103	A
USGS	12091500	1945-05-26	101	A
USGS	12091500	1945-05-27	89.0	A
USGS	12091500	1945-05-28	90.0	A
USGS	12091500	1945-05-29	94.0	A
USGS	12091500	1945-05-30	96.0	A
USGS	12091500	1945-05-31	96.0	A
USGS	12091500	1945-06-01	105	A
USGS	12091500	1945-06-02	105	A
USGS	12091500	1945-06-03	103	A
USGS	12091500	1945-06-04	106	A
USGS	12091500	1945-06-05	99.0	A
USGS	12091500	1945-06-06	96.0	A
USGS	12091500	1945-06-07	94.0	A
USGS	12091500	1945-06-08	92.0	A
USGS	12091500	1945-06-09	90.0	A
USGS	12091500	1945-06-10	89.0	A
USGS	12091500	1945-06-11	87.0	A
USGS	12091500	1945-06-12	84.0	A
USGS	12091500	1945-06-13	84.0	A
USGS	12091500	1945-06-14	86.0	A
USGS	12091500	1945-06-15	84.0	A
USGS	12091500	1945-06-16	82.0	A
USGS	12091500	1945-06-17	82.0	A
USGS	12091500	1945-06-18	79.0	A
USGS	12091500	1945-06-19	78.0	A
USGS	12091500	1945-06-20	73.0	A
USGS	12091500	1945-06-21	70.0	A
USGS	12091500	1945-06-22	70.0	A
USGS	12091500	1945-06-23	70.0	A
USGS	12091500	1945-06-24	70.0	A
USGS	12091500	1945-06-25	70.0	A
USGS	12091500	1945-06-26	68.0	A
USGS	12091500	1945-06-27	68.0	A
USGS	12091500	1945-06-28	69.0	A
USGS	12091500	1945-06-29	69.0	A
USGS	12091500	1945-06-30	69.0	A
USGS	12091500	1945-07-01	69.0	A
USGS	12091500	1945-07-02	68.0	A
USGS	12091500	1945-07-03	68.0	A
USGS	12091500	1945-07-04	66.0	A
USGS	12091500	1945-07-05	66.0	A
USGS	12091500	1945-07-06	65.0	A
USGS	12091500	1945-07-07	61.0	A
USGS	12091500	1945-07-08	57.0	A
USGS	12091500	1945-07-09	56.0	A
USGS	12091500	1945-07-10	56.0	A
USGS	12091500	1945-07-11	56.0	A
USGS	12091500	1945-07-12	57.0	A
USGS	12091500	1945-07-13	56.0	A
USGS	12091500	1945-07-14	54.0	A
USGS	12091500	1945-07-15	54.0	A
USGS	12091500	1945-07-16	54.0	A
USGS	12091500	1945-07-17	54.0	A
USGS	12091500	1945-07-18	54.0	A
USGS	12091500	1945-07-19	52.0	A
USGS	12091500	1945-07-20	52.0	A
USGS	12091500	1945-07-21	54.0	A
USGS	12091500	1945-07-22	54.0	A
USGS	12091500	1945-07-23	55.0	A
USGS	12091500	1945-07-24	54.0	A
USGS	12091500	1945-07-25	52.0	A
USGS	12091500	1945-07-26	51.0	A
USGS	12091500	1945-07-27	50.0	A
USGS	12091500	1945-07-28	49.0	A
USGS	12091500	1945-07-29	49.0	A
USGS	12091500	1945-07-30	48.0	A
USGS	12091500	1945-07-31	47.0	A
USGS	12091500	1945-08-01	47.0	A
USGS	12091500	1945-08-02	46.0	A
USGS	12091500	1945-08-03	42.0	A
USGS	12091500	1945-08-04	42.0	A
USGS	12091500	1945-08-05	42.0	A
USGS	12091500	1945-08-06	43.0	A
USGS	12091500	1945-08-07	42.0	A
USGS	12091500	1945-08-08	43.0	A
USGS	12091500	1945-08-09	43.0	A
USGS	12091500	1945-08-10	41.0	A
USGS	12091500	1945-08-11	41.0	A
USGS	12091500	1945-08-12	42.0	A
USGS	12091500	1945-08-13	41.0	A
USGS	12091500	1945-08-14	42.0	A
USGS	12091500	1945-08-15	42.0	A
USGS	12091500	1945-08-16	42.0	A
USGS	12091500	1945-08-17	41.0	A
USGS	12091500	1945-08-18	42.0	A
USGS	12091500	1945-08-19	42.0	A
USGS	12091500	1945-08-20	42.0	A
USGS	12091500	1945-08-21	42.0	A
USGS	12091500	1945-08-22	41.0	A
USGS	12091500	1945-08-23	41.0	A
USGS	12091500	1945-08-24	40.0	A
USGS	12091500	1945-08-25	41.0	A
USGS	12091500	1945-08-26	43.0	A
USGS	12091500	1945-08-27	42.0	A
USGS	12091500	1945-08-28	41.0	A
USGS	12091500	1945-08-29	41.0	A
USGS	12091500	1945-08-30	41.0	A
USGS	12091500	1945-08-31	41.0	A
USGS	12091500	1945-09-01	41.0	A
USGS	12091500	1945-09-02	40.0	A
USGS	12091500	1945-09-03	42.0	A
USGS	12091500	1945-09-04	60.0	A
USGS	12091500	1945-09-05	52.0	A
USGS	12091500	1945-09-06	51.0	A
USGS	12091500	1945-09-07	50.0	A
USGS	12091500	1945-09-08	50.0	A
USGS	12091500	1945-09-09	49.0	A
USGS	12091500	1945-09-10	49.0	A
USGS	12091500	1945-09-11	49.0	A
USGS	12091500	1945-09-12	49.0	A
USGS	12091500	1945-09-13	49.0	A
USGS	12091500	1945-09-14	49.0	A
USGS	12091500	1945-09-15	50.0	A
USGS	12091500	1945-09-16	49.0	A
USGS	12091500	1945-09-17	48.0	A
USGS	12091500	1945-09-18	48.0	A
USGS	12091500	1945-09-19	49.0	A
USGS	12091500	1945-09-20	54.0	A
USGS	12091500	1945-09-21	49.0	A
USGS	12091500	1945-09-22	48.0	A
USGS	12091500	1945-09-23	48.0	A
USGS	12091500	1945-09-24	48.0	A
USGS	12091500	1945-09-25	48.0	A
USGS	12091500	1945-09-26	48.0	A
USGS	12091500	1945-09-27	48.0	A
USGS	12091500	1945-09-28	48.0	A
USGS	12091500	1945-09-29	47.0	A
USGS	12091500	1945-09-30	48.0	A
USGS	12091500	1945-10-01	47.0	A
USGS	12091500	1945-10-02	47.0	A
USGS	12091500	1945-10-03	47.0	A
USGS	12091500	1945-10-04	46.0	A
USGS	12091500	1945-10-05	46.0	A
USGS	12091500	1945-10-06	47.0	A
USGS	12091500	1945-10-07	47.0	A
USGS	12091500	1945-10-08	46.0	A
USGS	12091500	1945-10-09	45.0	A
USGS	12091500	1945-10-10	45.0	A
USGS	12091500	1945-10-11	44.0	A
USGS	12091500	1945-10-12	43.0	A
USGS	12091500	1945-10-13	42.0	A
USGS	12091500	1945-10-14	42.0	A
USGS	12091500	1945-10-15	42.0	A
USGS	12091500	1945-10-16	42.0	A
USGS	12091500	1945-10-17	43.0	A
USGS	12091500	1945-10-18	43.0	A
USGS	12091500	1945-10-19	47.0	A
USGS	12091500	1945-10-20	46.0	A
USGS	12091500	1945-10-21	47.0	A
USGS	12091500	1945-10-22	48.0	A
USGS	12091500	1945-10-23	47.0	A
USGS	12091500	1945-10-24	51.0	A
USGS	12091500	1945-10-25	63.0	A
USGS	12091500	1945-10-26	58.0	A
USGS	12091500	1945-10-27	56.0	A
USGS	12091500	1945-10-28	65.0	A
USGS	12091500	1945-10-29	70.0	A
USGS	12091500	1945-10-30	68.0	A
USGS	12091500	1945-10-31	63.0	A
USGS	12091500	1945-11-01	57.0	A
USGS	12091500	1945-11-02	56.0	A
USGS	12091500	1945-11-03	54.0	A
USGS	12091500	1945-11-04	52.0	A
USGS	12091500	1945-11-05	51.0	A
USGS	12091500	1945-11-06	56.0	A
USGS	12091500	1945-11-07	62.0	A
USGS	12091500	1945-11-08	57.0	A
USGS	12091500	1945-11-09	58.0	A
USGS	12091500	1945-11-10	56.0	A
USGS	12091500	1945-11-11	54.0	A
USGS	12091500	1945-11-12	54.0	A
USGS	12091500	1945-11-13	52.0	A
USGS	12091500	1945-11-14	54.0	A
USGS	12091500	1945-11-15	51.0	A
USGS	12091500	1945-11-16	55.0	A
USGS	12091500	1945-11-17	60.0	A
USGS	12091500	1945-11-18	69.0	A
USGS	12091500	1945-11-19	69.0	A
USGS	12091500	1945-11-20	62.0	A
USGS	12091500	1945-11-21	58.0	A
USGS	12091500	1945-11-22	61.0	A
USGS	12091500	1945-11-23	62.0	A
USGS	12091500	1945-11-24	62.0	A
USGS	12091500	1945-11-25	62.0	A
USGS	12091500	1945-11-26	86.0	A
USGS	12091500	1945-11-27	81.0	A
USGS	12091500	1945-11-28	76.0	A
USGS	12091500	1945-11-29	75.0	A
USGS	12091500	1945-11-30	72.0	A
USGS	12091500	1945-12-01	69.0	A
USGS	12091500	1945-12-02	69.0	A
USGS	12091500	1945-12-03	72.0	A
USGS	12091500	1945-12-04	70.0	A
USGS	12091500	1945-12-05	69.0	A
USGS	12091500	1945-12-06	73.0	A
USGS	12091500	1945-12-07	73.0	A
USGS	12091500	1945-12-08	72.0	A
USGS	12091500	1945-12-09	72.0	A
USGS	12091500	1945-12-10	73.0	A
USGS	12091500	1945-12-11	78.0	A
USGS	12091500	1945-12-12	78.0	A
USGS	12091500	1945-12-13	79.0	A
USGS	12091500	1945-12-14	79.0	A
USGS	12091500	1945-12-15	79.0	A
USGS	12091500	1945-12-16	79.0	A
USGS	12091500	1945-12-17	79.0	A
USGS	12091500	1945-12-18	79.0	A
USGS	12091500	1945-12-19	81.0	A
USGS	12091500	1945-12-20	82.0	A
USGS	12091500	1945-12-21	92.0	A
USGS	12091500	1945-12-22	87.0	A
USGS	12091500	1945-12-23	87.0	A
USGS	12091500	1945-12-24	86.0	A
USGS	12091500	1945-12-25	84.0	A
USGS	12091500	1945-12-26	84.0	A
USGS	12091500	1945-12-27	90.0	A
USGS	12091500	1945-12-28	125	A
USGS	12091500	1945-12-29	110	A
USGS	12091500	1945-12-30	103	A
USGS	12091500	1945-12-31	108	A
USGS	12091500	1946-01-01	110	A
USGS	12091500	1946-01-02	125	A
USGS	12091500	1946-01-03	127	A
USGS	12091500	1946-01-04	157	A
USGS	12091500	1946-01-05	177	A
USGS	12091500	1946-01-06	201	A
USGS	12091500	1946-01-07	294	A
USGS	12091500	1946-01-08	296	A
USGS	12091500	1946-01-09	279	A
USGS	12091500	1946-01-10	279	A
USGS	12091500	1946-01-11	258	A
USGS	12091500	1946-01-12	253	A
USGS	12091500	1946-01-13	244	A
USGS	12091500	1946-01-14	235	A
USGS	12091500	1946-01-15	232	A
USGS	12091500	1946-01-16	230	A
USGS	12091500	1946-01-17	221	A
USGS	12091500	1946-01-18	216	A
USGS	12091500	1946-01-19	212	A
USGS	12091500	1946-01-20	205	A
USGS	12091500	1946-01-21	205	A
USGS	12091500	1946-01-22	205	A
USGS	12091500	1946-01-23	212	A
USGS	12091500	1946-01-24	244	A
USGS	12091500	1946-01-25	214	A
USGS	12091500	1946-01-26	216	A
USGS	12091500	1946-01-27	216	A
USGS	12091500	1946-01-28	221	A
USGS	12091500	1946-01-29	216	A
USGS	12091500	1946-01-30	212	A
USGS	12091500	1946-01-31	214	A
USGS	12091500	1946-02-01	228	A
USGS	12091500	1946-02-02	251	A
USGS	12091500	1946-02-03	235	A
USGS	12091500	1946-02-04	230	A
USGS	12091500	1946-02-05	255	A
USGS	12091500	1946-02-06	286	A
USGS	12091500	1946-02-07	295	A
USGS	12091500	1946-02-08	295	A
USGS	12091500	1946-02-09	295	A
USGS	12091500	1946-02-10	295	A
USGS	12091500	1946-02-11	286	A
USGS	12091500	1946-02-12	277	A
USGS	12091500	1946-02-13	268	A
USGS	12091500	1946-02-14	259	A
USGS	12091500	1946-02-15	259	A
USGS	12091500	1946-02-16	250	A
USGS	12091500	1946-02-17	250	A
USGS	12091500	1946-02-18	242	A
USGS	12091500	1946-02-19	233	A
USGS	12091500	1946-02-20	233	A
USGS	12091500	1946-02-21	233	A
USGS	12091500	1946-02-22	233	A
USGS	12091500	1946-02-23	250	A
USGS	12091500	1946-02-24	242	A
USGS	12091500	1946-02-25	242	A
USGS	12091500	1946-02-26	242	A
USGS	12091500	1946-02-27	277	A
USGS	12091500	1946-02-28	259	A
USGS	12091500	1946-03-01	259	A
USGS	12091500	1946-03-02	277	A
USGS	12091500	1946-03-03	268	A
USGS	12091500	1946-03-04	268	A
USGS	12091500	1946-03-05	268	A
USGS	12091500	1946-03-06	268	A
USGS	12091500	1946-03-07	268	A
USGS	12091500	1946-03-08	259	A
USGS	12091500	1946-03-09	259	A
USGS	12091500	1946-03-10	259	A
USGS	12091500	1946-03-11	259	A
USGS	12091500	1946-03-12	268	A
USGS	12091500	1946-03-13	277	A
USGS	12091500	1946-03-14	259	A
USGS	12091500	1946-03-15	259	A
USGS	12091500	1946-03-16	259	A
USGS	12091500	1946-03-17	268	A
USGS	12091500	1946-03-18	259	A
USGS	12091500	1946-03-19	250	A
USGS	12091500	1946-03-20	250	A
USGS	12091500	1946-03-21	242	A
USGS	12091500	1946-03-22	242	A
USGS	12091500	1946-03-23	242	A
USGS	12091500	1946-03-24	242	A
USGS	12091500	1946-03-25	242	A
USGS	12091500	1946-03-26	242	A
USGS	12091500	1946-03-27	250	A
USGS	12091500	1946-03-28	242	A
USGS	12091500	1946-03-29	242	A
USGS	12091500	1946-03-30	242	A
USGS	12091500	1946-03-31	242	A
USGS	12091500	1946-04-01	242	A
USGS	12091500	1946-04-02	233	A
USGS	12091500	1946-04-03	233	A
USGS	12091500	1946-04-04	224	A
USGS	12091500	1946-04-05	224	A
USGS	12091500	1946-04-06	224	A
USGS	12091500	1946-04-07	216	A
USGS	12091500	1946-04-08	216	A
USGS	12091500	1946-04-09	214	A
USGS	12091500	1946-04-10	216	A
USGS	12091500	1946-04-11	214	A
USGS	12091500	1946-04-12	213	A
USGS	12091500	1946-04-13	209	A
USGS	12091500	1946-04-14	204	A
USGS	12091500	1946-04-15	202	A
USGS	12091500	1946-04-16	201	A
USGS	12091500	1946-04-17	199	A
USGS	12091500	1946-04-18	196	A
USGS	12091500	1946-04-19	194	A
USGS	12091500	1946-04-20	191	A
USGS	12091500	1946-04-21	189	A
USGS	12091500	1946-04-22	186	A
USGS	12091500	1946-04-23	184	A
USGS	12091500	1946-04-24	182	A
USGS	12091500	1946-04-25	179	A
USGS	12091500	1946-04-26	177	A
USGS	12091500	1946-04-27	174	A
USGS	12091500	1946-04-28	172	A
USGS	12091500	1946-04-29	169	A
USGS	12091500	1946-04-30	167	A
USGS	12091500	1946-05-01	164	A
USGS	12091500	1946-05-02	162	A
USGS	12091500	1946-05-03	159	A
USGS	12091500	1946-05-04	148	A
USGS	12091500	1946-05-05	148	A
USGS	12091500	1946-05-06	146	A
USGS	12091500	1946-05-07	146	A
USGS	12091500	1946-05-08	140	A
USGS	12091500	1946-05-09	140	A
USGS	12091500	1946-05-10	139	A
USGS	12091500	1946-05-11	138	A
USGS	12091500	1946-05-12	138	A
USGS	12091500	1946-05-13	136	A
USGS	12091500	1946-05-14	126	A
USGS	12091500	1946-05-15	117	A
USGS	12091500	1946-05-16	104	A
USGS	12091500	1946-05-17	93.0	A
USGS	12091500	1946-05-18	101	A
USGS	12091500	1946-05-19	107	A
USGS	12091500	1946-05-20	110	A
USGS	12091500	1946-05-21	111	A
USGS	12091500	1946-05-22	113	A
USGS	12091500	1946-05-23	113	A
USGS	12091500	1946-05-24	115	A
USGS	12091500	1946-05-25	117	A
USGS	12091500	1946-05-26	118	A
USGS	12091500	1946-05-27	120	A
USGS	12091500	1946-05-28	118	A
USGS	12091500	1946-05-29	117	A
USGS	12091500	1946-05-30	114	A
USGS	12091500	1946-05-31	113	A
USGS	12091500	1946-06-01	113	A
USGS	12091500	1946-06-02	114	A
USGS	12091500	1946-06-03	114	A
USGS	12091500	1946-06-04	113	A
USGS	12091500	1946-06-05	111	A
USGS	12091500	1946-06-06	111	A
USGS	12091500	1946-06-07	110	A
USGS	12091500	1946-06-08	110	A
USGS	12091500	1946-06-09	111	A
USGS	12091500	1946-06-10	111	A
USGS	12091500	1946-06-11	108	A
USGS	12091500	1946-06-12	104	A
USGS	12091500	1946-06-13	104	A
USGS	12091500	1946-06-14	110	A
USGS	12091500	1946-06-15	114	A
USGS	12091500	1946-06-16	107	A
USGS	12091500	1946-06-17	103	A
USGS	12091500	1946-06-18	99.0	A
USGS	12091500	1946-06-19	97.0	A
USGS	12091500	1946-06-20	96.0	A
USGS	12091500	1946-06-21	92.0	A
USGS	12091500	1946-06-22	92.0	A
USGS	12091500	1946-06-23	92.0	A
USGS	12091500	1946-06-24	93.0	A
USGS	12091500	1946-06-25	85.0	A
USGS	12091500	1946-06-26	75.0	A
USGS	12091500	1946-06-27	75.0	A
USGS	12091500	1946-06-28	83.0	A
USGS	12091500	1946-06-29	88.0	A
USGS	12091500	1946-06-30	85.0	A
USGS	12091500	1946-07-01	84.0	A
USGS	12091500	1946-07-02	83.0	A
USGS	12091500	1946-07-03	81.0	A
USGS	12091500	1946-07-04	81.0	A
USGS	12091500	1946-07-05	79.0	A
USGS	12091500	1946-07-06	78.0	A
USGS	12091500	1946-07-07	76.0	A
USGS	12091500	1946-07-08	86.0	A
USGS	12091500	1946-07-09	96.0	A
USGS	12091500	1946-07-10	84.0	A
USGS	12091500	1946-07-11	83.0	A
USGS	12091500	1946-07-12	80.0	A
USGS	12091500	1946-07-13	78.0	A
USGS	12091500	1946-07-14	76.0	A
USGS	12091500	1946-07-15	79.0	A
USGS	12091500	1946-07-16	78.0	A
USGS	12091500	1946-07-17	75.0	A
USGS	12091500	1946-07-18	72.0	A
USGS	12091500	1946-07-19	70.0	A
USGS	12091500	1946-07-20	68.0	A
USGS	12091500	1946-07-21	67.0	A
USGS	12091500	1946-07-22	66.0	A
USGS	12091500	1946-07-23	65.0	A
USGS	12091500	1946-07-24	64.0	A
USGS	12091500	1946-07-25	65.0	A
USGS	12091500	1946-07-26	68.0	A
USGS	12091500	1946-07-27	70.0	A
USGS	12091500	1946-07-28	69.0	A
USGS	12091500	1946-07-29	72.0	A
USGS	12091500	1946-07-30	67.0	A
USGS	12091500	1946-07-31	65.0	A
USGS	12091500	1946-08-01	64.0	A
USGS	12091500	1946-08-02	65.0	A
USGS	12091500	1946-08-03	64.0	A
USGS	12091500	1946-08-04	62.0	A
USGS	12091500	1946-08-05	61.0	A
USGS	12091500	1946-08-06	61.0	A
USGS	12091500	1946-08-07	59.0	A
USGS	12091500	1946-08-08	60.0	A
USGS	12091500	1946-08-09	60.0	A
USGS	12091500	1946-08-10	58.0	A
USGS	12091500	1946-08-11	58.0	A
USGS	12091500	1946-08-12	57.0	A
USGS	12091500	1946-08-13	56.0	A
USGS	12091500	1946-08-14	56.0	A
USGS	12091500	1946-08-15	55.0	A
USGS	12091500	1946-08-16	54.0	A
USGS	12091500	1946-08-17	53.0	A
USGS	12091500	1946-08-18	53.0	A
USGS	12091500	1946-08-19	53.0	A
USGS	12091500	1946-08-20	50.0	A
USGS	12091500	1946-08-21	49.0	A
USGS	12091500	1946-08-22	50.0	A
USGS	12091500	1946-08-23	50.0	A
USGS	12091500	1946-08-24	50.0	A
USGS	12091500	1946-08-25	50.0	A
USGS	12091500	1946-08-26	50.0	A
USGS	12091500	1946-08-27	49.0	A
USGS	12091500	1946-08-28	49.0	A
USGS	12091500	1946-08-29	49.0	A
USGS	12091500	1946-08-30	49.0	A
USGS	12091500	1946-08-31	49.0	A
USGS	12091500	1946-09-01	49.0	A
USGS	12091500	1946-09-02	49.0	A
USGS	12091500	1946-09-03	49.0	A
USGS	12091500	1946-09-04	49.0	A
USGS	12091500	1946-09-05	52.0	A
USGS	12091500	1946-09-06	50.0	A
USGS	12091500	1946-09-07	49.0	A
USGS	12091500	1946-09-08	49.0	A
USGS	12091500	1946-09-09	49.0	A
USGS	12091500	1946-09-10	49.0	A
USGS	12091500	1946-09-11	49.0	A
USGS	12091500	1946-09-12	49.0	A
USGS	12091500	1946-09-13	48.0	A
USGS	12091500	1946-09-14	50.0	A
USGS	12091500	1946-09-15	54.0	A
USGS	12091500	1946-09-16	61.0	A
USGS	12091500	1946-09-17	54.0	A
USGS	12091500	1946-09-18	52.0	A
USGS	12091500	1946-09-19	51.0	A
USGS	12091500	1946-09-20	49.0	A
USGS	12091500	1946-09-21	49.0	A
USGS	12091500	1946-09-22	49.0	A
USGS	12091500	1946-09-23	49.0	A
USGS	12091500	1946-09-24	49.0	A
USGS	12091500	1946-09-25	49.0	A
USGS	12091500	1946-09-26	49.0	A
USGS	12091500	1946-09-27	49.0	A
USGS	12091500	1946-09-28	49.0	A
USGS	12091500	1946-09-29	49.0	A
USGS	12091500	1946-09-30	50.0	A
USGS	12091500	1946-10-01	49.0	A
USGS	12091500	1946-10-02	49.0	A
USGS	12091500	1946-10-03	49.0	A
USGS	12091500	1946-10-04	49.0	A
USGS	12091500	1946-10-05	49.0	A
USGS	12091500	1946-10-06	49.0	A
USGS	12091500	1946-10-07	49.0	A
USGS	12091500	1946-10-08	49.0	A
USGS	12091500	1946-10-09	49.0	A
USGS	12091500	1946-10-10	49.0	A
USGS	12091500	1946-10-11	49.0	A
USGS	12091500	1946-10-12	49.0	A
USGS	12091500	1946-10-13	47.0	A
USGS	12091500	1946-10-14	46.0	A
USGS	12091500	1946-10-15	46.0	A
USGS	12091500	1946-10-16	46.0	A
USGS	12091500	1946-10-17	47.0	A
USGS	12091500	1946-10-18	46.0	A
USGS	12091500	1946-10-19	48.0	A
USGS	12091500	1946-10-20	57.0	A
USGS	12091500	1946-10-21	53.0	A
USGS	12091500	1946-10-22	53.0	A
USGS	12091500	1946-10-23	50.0	A
USGS	12091500	1946-10-24	49.0	A
USGS	12091500	1946-10-25	49.0	A
USGS	12091500	1946-10-26	49.0	A
USGS	12091500	1946-10-27	49.0	A
USGS	12091500	1946-10-28	49.0	A
USGS	12091500	1946-10-29	49.0	A
USGS	12091500	1946-10-30	49.0	A
USGS	12091500	1946-10-31	62.0	A
USGS	12091500	1946-11-01	66.0	A
USGS	12091500	1946-11-02	59.0	A
USGS	12091500	1946-11-03	55.0	A
USGS	12091500	1946-11-04	53.0	A
USGS	12091500	1946-11-05	52.0	A
USGS	12091500	1946-11-06	51.0	A
USGS	12091500	1946-11-07	50.0	A
USGS	12091500	1946-11-08	50.0	A
USGS	12091500	1946-11-09	49.0	A
USGS	12091500	1946-11-10	49.0	A
USGS	12091500	1946-11-11	49.0	A
USGS	12091500	1946-11-12	49.0	A
USGS	12091500	1946-11-13	49.0	A
USGS	12091500	1946-11-14	49.0	A
USGS	12091500	1946-11-15	49.0	A
USGS	12091500	1946-11-16	48.0	A
USGS	12091500	1946-11-17	51.0	A
USGS	12091500	1946-11-18	68.0	A
USGS	12091500	1946-11-19	71.0	A
USGS	12091500	1946-11-20	82.0	A
USGS	12091500	1946-11-21	77.0	A
USGS	12091500	1946-11-22	97.0	A
USGS	12091500	1946-11-23	97.0	A
USGS	12091500	1946-11-24	96.0	A
USGS	12091500	1946-11-25	90.0	A
USGS	12091500	1946-11-26	88.0	A
USGS	12091500	1946-11-27	88.0	A
USGS	12091500	1946-11-28	83.0	A
USGS	12091500	1946-11-29	85.0	A
USGS	12091500	1946-11-30	88.0	A
USGS	12091500	1946-12-01	88.0	A
USGS	12091500	1946-12-02	89.0	A
USGS	12091500	1946-12-03	90.0	A
USGS	12091500	1946-12-04	102	A
USGS	12091500	1946-12-05	106	A
USGS	12091500	1946-12-06	98.0	A
USGS	12091500	1946-12-07	94.0	A
USGS	12091500	1946-12-08	97.0	A
USGS	12091500	1946-12-09	102	A
USGS	12091500	1946-12-10	116	A
USGS	12091500	1946-12-11	123	A
USGS	12091500	1946-12-12	138	A
USGS	12091500	1946-12-13	148	A
USGS	12091500	1946-12-14	167	A
USGS	12091500	1946-12-15	187	A
USGS	12091500	1946-12-16	210	A
USGS	12091500	1946-12-17	223	A
USGS	12091500	1946-12-18	223	A
USGS	12091500	1946-12-19	219	A
USGS	12091500	1946-12-20	212	A
USGS	12091500	1946-12-21	209	A
USGS	12091500	1946-12-22	203	A
USGS	12091500	1946-12-23	200	A
USGS	12091500	1946-12-24	196	A
USGS	12091500	1946-12-25	192	A
USGS	12091500	1946-12-26	192	A
USGS	12091500	1946-12-27	191	A
USGS	12091500	1946-12-28	184	A
USGS	12091500	1946-12-29	182	A
USGS	12091500	1946-12-30	177	A
USGS	12091500	1946-12-31	175	A
USGS	12091500	1947-01-01	172	A
USGS	12091500	1947-01-02	168	A
USGS	12091500	1947-01-03	165	A
USGS	12091500	1947-01-04	160	A
USGS	12091500	1947-01-05	160	A
USGS	12091500	1947-01-06	160	A
USGS	12091500	1947-01-07	157	A
USGS	12091500	1947-01-08	154	A
USGS	12091500	1947-01-09	151	A
USGS	12091500	1947-01-10	159	A
USGS	12091500	1947-01-11	152	A
USGS	12091500	1947-01-12	151	A
USGS	12091500	1947-01-13	148	A
USGS	12091500	1947-01-14	144	A
USGS	12091500	1947-01-15	142	A
USGS	12091500	1947-01-16	140	A
USGS	12091500	1947-01-17	139	A
USGS	12091500	1947-01-18	146	A
USGS	12091500	1947-01-19	144	A
USGS	12091500	1947-01-20	140	A
USGS	12091500	1947-01-21	139	A
USGS	12091500	1947-01-22	146	A
USGS	12091500	1947-01-23	151	A
USGS	12091500	1947-01-24	167	A
USGS	12091500	1947-01-25	210	A
USGS	12091500	1947-01-26	207	A
USGS	12091500	1947-01-27	212	A
USGS	12091500	1947-01-28	219	A
USGS	12091500	1947-01-29	219	A
USGS	12091500	1947-01-30	218	A
USGS	12091500	1947-01-31	212	A
USGS	12091500	1947-02-01	259	A
USGS	12091500	1947-02-02	286	A
USGS	12091500	1947-02-03	277	A
USGS	12091500	1947-02-04	277	A
USGS	12091500	1947-02-05	277	A
USGS	12091500	1947-02-06	268	A
USGS	12091500	1947-02-07	268	A
USGS	12091500	1947-02-08	259	A
USGS	12091500	1947-02-09	259	A
USGS	12091500	1947-02-10	259	A
USGS	12091500	1947-02-11	259	A
USGS	12091500	1947-02-12	250	A
USGS	12091500	1947-02-13	259	A
USGS	12091500	1947-02-14	259	A
USGS	12091500	1947-02-15	250	A
USGS	12091500	1947-02-16	242	A
USGS	12091500	1947-02-17	242	A
USGS	12091500	1947-02-18	233	A
USGS	12091500	1947-02-19	233	A
USGS	12091500	1947-02-20	233	A
USGS	12091500	1947-02-21	224	A
USGS	12091500	1947-02-22	224	A
USGS	12091500	1947-02-23	224	A
USGS	12091500	1947-02-24	216	A
USGS	12091500	1947-02-25	213	A
USGS	12091500	1947-02-26	211	A
USGS	12091500	1947-02-27	206	A
USGS	12091500	1947-02-28	204	A
USGS	12091500	1947-03-01	202	A
USGS	12091500	1947-03-02	201	A
USGS	12091500	1947-03-03	201	A
USGS	12091500	1947-03-04	196	A
USGS	12091500	1947-03-05	191	A
USGS	12091500	1947-03-06	186	A
USGS	12091500	1947-03-07	186	A
USGS	12091500	1947-03-08	186	A
USGS	12091500	1947-03-09	191	A
USGS	12091500	1947-03-10	197	A
USGS	12091500	1947-03-11	189	A
USGS	12091500	1947-03-12	186	A
USGS	12091500	1947-03-13	186	A
USGS	12091500	1947-03-14	185	A
USGS	12091500	1947-03-15	181	A
USGS	12091500	1947-03-16	180	A
USGS	12091500	1947-03-17	180	A
USGS	12091500	1947-03-18	178	A
USGS	12091500	1947-03-19	175	A
USGS	12091500	1947-03-20	173	A
USGS	12091500	1947-03-21	175	A
USGS	12091500	1947-03-22	172	A
USGS	12091500	1947-03-23	170	A
USGS	12091500	1947-03-24	170	A
USGS	12091500	1947-03-25	164	A
USGS	12091500	1947-03-26	162	A
USGS	12091500	1947-03-27	162	A
USGS	12091500	1947-03-28	162	A
USGS	12091500	1947-03-29	164	A
USGS	12091500	1947-03-30	177	A
USGS	12091500	1947-03-31	169	A
USGS	12091500	1947-04-01	178	A
USGS	12091500	1947-04-02	172	A
USGS	12091500	1947-04-03	165	A
USGS	12091500	1947-04-04	162	A
USGS	12091500	1947-04-05	156	A
USGS	12091500	1947-04-06	156	A
USGS	12091500	1947-04-07	156	A
USGS	12091500	1947-04-08	169	A
USGS	12091500	1947-04-09	165	A
USGS	12091500	1947-04-10	172	A
USGS	12091500	1947-04-11	165	A
USGS	12091500	1947-04-12	161	A
USGS	12091500	1947-04-13	157	A
USGS	12091500	1947-04-14	156	A
